,Amount Requested,Loan Title,Debt-To-Income Ratio,Zip Code,State,Employment Length,Policy Code
13975611,35000.0,debt_consolidation,-1%,602xx,IL,< 1 year,0.0
17265244,10000.0,Medical expenses,100%,201xx,VA,< 1 year,0.0
4909775,10000.0,Debt consolidation,34.67%,275xx,NC,< 1 year,0.0
23743690,1000.0,medical,119.59%,307xx,GA,< 1 year,0.0
17487464,20000.0,Debt consolidation,43.23%,820xx,WY,< 1 year,0.0
12863713,35000.0,Debt consolidation,43.09%,454xx,OH,< 1 year,0.0
22622690,25000.0,debt_consolidation,84.65%,270xx,NC,< 1 year,0.0
2535702,5500.0,car,-1%,199xx,DE,5 years,0.0
22203173,23000.0,debt_consolidation,46.18%,317xx,GA,< 1 year,0.0
10097089,40000.0,Debt consolidation,27.82%,481xx,MI,< 1 year,0.0
14773638,2000.0,Debt consolidation,0%,927xx,CA,< 1 year,0.0
3048165,20000.0,debt_consolidation,49.32%,748xx,OK,< 1 year,0.0
3087229,20000.0,debt_consolidation,-1%,936xx,CA,< 1 year,0.0
20377872,8000.0,Other,8.15%,392xx,MS,< 1 year,0.0
24310527,35000.0,debt_consolidation,91.07%,178xx,PA,< 1 year,0.0
5879277,25000.0,Credit card refinancing,39.22%,294xx,SC,< 1 year,0.0
7114103,5000.0,medical,1.63%,797xx,TX,< 1 year,0.0
19141254,10000.0,Debt consolidation,37.13%,154xx,PA,< 1 year,0.0
1065089,5000.0,debt_consolidation,15.92%,604xx,IL,< 1 year,0.0
14340109,3000.0,medical,3.33%,474xx,IN,5 years,0.0
638439,2000.0,debt_consolidation,12.6%,913xx,CA,< 1 year,0.0
26492994,40000.0,Debt consolidation,40.24%,191xx,PA,< 1 year,0.0
7440772,27800.0,credit_card,38.81%,351xx,AL,< 1 year,0.0
13680768,20000.0,other,0.73%,303xx,GA,< 1 year,0.0
27054401,6000.0,Debt consolidation,72.54%,785xx,TX,< 1 year,0.0
13570396,30000.0,debt_consolidation,12.28%,077xx,NJ,< 1 year,0.0
22266965,10000.0,debt_consolidation,15.25%,556xx,MN,< 1 year,0.0
11056434,25000.0,Debt consolidation,28.28%,114xx,NY,< 1 year,0.0
9071432,8000.0,major_purchase,13.16%,726xx,AR,< 1 year,0.0
11550440,10000.0,Debt consolidation,16.83%,981xx,WA,< 1 year,0.0
8911661,9000.0,Credit card refinancing,16.64%,941xx,CA,,0.0
15703454,40000.0,Credit card refinancing,21.34%,331xx,FL,< 1 year,0.0
14355913,20000.0,credit_card,59.68%,856xx,AZ,< 1 year,0.0
5858517,20000.0,Debt consolidation,208.6%,809xx,CO,< 1 year,0.0
19520101,15000.0,Debt consolidation,2.91%,070xx,NJ,< 1 year,0.0
24701014,40000.0,major_purchase,51.92%,100xx,NY,< 1 year,0.0
9916582,6000.0,Other,3.46%,704xx,LA,< 1 year,0.0
20487034,20000.0,Debt consolidation,30.29%,782xx,TX,< 1 year,0.0
12897062,10000.0,debt_consolidation,6.86%,744xx,OK,< 1 year,0.0
3676706,2500.0,debt_consolidation,3.25%,953xx,CA,< 1 year,0.0
25128627,40000.0,Credit card refinancing,43.69%,914xx,CA,< 1 year,0.0
9298879,20000.0,major_purchase,49.04%,921xx,CA,< 1 year,0.0
12441315,5000.0,other,13.27%,206xx,MD,,0.0
8103970,5000.0,other,9.52%,060xx,CT,< 1 year,0.0
17244916,1500.0,Debt consolidation,55.63%,735xx,OK,< 1 year,0.0
7673857,1500.0,other,1.69%,132xx,NY,< 1 year,0.0
6792404,4800.0,Debt consolidation,8.6%,710xx,LA,< 1 year,0.0
1885647,3000.0,small_business,18.23%,331xx,FL,< 1 year,0.0
16999048,10000.0,Debt consolidation,13.98%,296xx,SC,< 1 year,0.0
10589897,40000.0,Debt consolidation,38.11%,405xx,KY,< 1 year,0.0
14211118,6500.0,home_improvement,1.2%,440xx,OH,< 1 year,0.0
15085773,30000.0,Credit card refinancing,31.8%,018xx,MA,< 1 year,0.0
20874593,5000.0,Other,6.82%,800xx,CO,< 1 year,0.0
18820559,4000.0,Major purchase,9.18%,337xx,FL,< 1 year,0.0
6299135,18000.0,Debt consolidation,11.48%,800xx,CO,< 1 year,0.0
23819230,2500.0,medical,38.3%,271xx,NC,< 1 year,0.0
19544536,10000.0,Home improvement,100%,171xx,CA,< 1 year,0.0
25409509,15000.0,debt_consolidation,58.59%,749xx,OK,5 years,0.0
2561496,1100.0,other,-1%,191xx,PA,< 1 year,0.0
23096925,5000.0,debt_consolidation,3.45%,121xx,NY,< 1 year,0.0
23953223,6000.0,debt_consolidation,40.08%,917xx,CA,< 1 year,0.0
15202704,10000.0,Credit card refinancing,8.67%,206xx,MD,< 1 year,0.0
19232977,10000.0,Moving and relocation,24.15%,277xx,NC,2 years,0.0
21304035,40000.0,Debt consolidation,33.29%,327xx,FL,< 1 year,0.0
1267250,12000.0,small_business,13.22%,334xx,FL,< 1 year,0.0
23248254,15000.0,debt_consolidation,35.68%,601xx,IL,< 1 year,0.0
14048295,23000.0,credit_card,31.94%,064xx,CT,< 1 year,0.0
15333665,5000.0,Debt consolidation,24.65%,018xx,MA,< 1 year,0.0
9945902,10000.0,Credit card refinancing,27%,925xx,CA,< 1 year,0.0
18213424,3000.0,Credit card refinancing,100%,921xx,CA,< 1 year,0.0
770477,30000.0,debt_consolidation,30.79%,802xx,CO,5 years,0.0
8902031,10000.0,moving,20.63%,076xx,NJ,< 1 year,0.0
11693305,15000.0,debt_consolidation,-1%,191xx,PA,< 1 year,0.0
14336200,20000.0,major_purchase,1.62%,023xx,MA,< 1 year,0.0
6631614,15000.0,Debt consolidation,40.8%,882xx,NM,< 1 year,0.0
27179987,3500.0,home_improvement,31.63%,080xx,NJ,< 1 year,0.0
10178954,5650.0,Credit card refinancing,100%,054xx,VT,< 1 year,0.0
20341073,40000.0,Debt consolidation,25.5%,049xx,ME,< 1 year,0.0
11200744,2000.0,Medical expenses,14.4%,330xx,FL,< 1 year,0.0
18152362,18000.0,Debt consolidation,22.61%,610xx,IL,< 1 year,0.0
13991111,20000.0,debt_consolidation,63.35%,474xx,IN,< 1 year,0.0
15541388,30000.0,Debt consolidation,45.54%,773xx,TX,< 1 year,0.0
8603111,15000.0,debt_consolidation,-1%,751xx,TX,< 1 year,0.0
19787026,25000.0,other,11.52%,104xx,NY,< 1 year,0.0
11784825,30000.0,Debt consolidation,24.37%,436xx,OH,< 1 year,0.0
16231504,10000.0,Other,22.55%,770xx,TX,< 1 year,0.0
10350556,10000.0,Other,0.5%,711xx,LA,< 1 year,0.0
13955314,1000.0,other,10.57%,782xx,TX,5 years,0.0
11366244,10000.0,Debt consolidation,7.14%,985xx,WA,< 1 year,0.0
20263163,10000.0,Home improvement,42.49%,752xx,TX,< 1 year,0.0
24939430,40000.0,Debt consolidation,46.1%,475xx,IN,< 1 year,0.0
2236203,5000.0,debt_consolidation,15.05%,775xx,TX,< 1 year,0.0
18661269,20000.0,Debt consolidation,17.52%,037xx,NH,< 1 year,0.0
19202398,5000.0,Debt consolidation,0.09%,949xx,CA,5 years,0.0
440450,2000.0,small_business,0.35%,230xx,VA,< 1 year,0.0
4257854,15000.0,car,1.37%,945xx,CA,5 years,0.0
25821541,1500.0,debt_consolidation,2.73%,840xx,UT,5 years,0.0
25071099,20000.0,debt_consolidation,19.16%,303xx,GA,< 1 year,0.0
22487495,1800.0,other,0%,303xx,GA,< 1 year,0.0
11764346,40000.0,Debt consolidation,48.93%,299xx,SC,< 1 year,0.0
7753684,1000.0,debt_consolidation,8.91%,107xx,NY,< 1 year,0.0
25977749,16000.0,Other,33.29%,922xx,CA,,0.0
7382905,12000.0,other,2.06%,770xx,TX,< 1 year,0.0
1928211,12500.0,debt_consolidation,36.31%,297xx,SC,< 1 year,0.0
14357243,5000.0,credit_card,39.48%,114xx,NY,< 1 year,0.0
8752681,1750.0,vacation,0.84%,370xx,TN,< 1 year,0.0
27055245,5000.0,other,8.28%,136xx,NY,5 years,0.0
4573285,15000.0,Debt consolidation,17.58%,451xx,OH,< 1 year,0.0
24104290,2000.0,medical,5.9%,927xx,CA,< 1 year,0.0
27581408,40000.0,debt_consolidation,36.65%,928xx,CA,< 1 year,0.0
4783568,1000.0,Medical expenses,19.71%,928xx,CA,< 1 year,0.0
14504075,40000.0,debt_consolidation,24.42%,850xx,AZ,< 1 year,0.0
14241330,10000.0,debt_consolidation,43.44%,920xx,CA,< 1 year,0.0
25510580,5000.0,debt_consolidation,37.16%,338xx,FL,< 1 year,0.0
15758949,3000.0,Debt consolidation,12.63%,606xx,IL,< 1 year,0.0
4062067,4000.0,Debt consolidation,39.84%,653xx,MO,< 1 year,0.0
3893055,2000.0,Debt consolidation,22.36%,782xx,TX,< 1 year,0.0
7346932,5000.0,credit_card,65.05%,598xx,MT,< 1 year,0.0
2268171,5000.0,other,30.09%,328xx,FL,< 1 year,0.0
16574106,10000.0,Debt consolidation,100%,760xx,TX,< 1 year,0.0
3192518,10000.0,debt_consolidation,21.35%,232xx,VA,< 1 year,0.0
16759222,2800.0,Other,13.08%,070xx,NJ,< 1 year,0.0
13199846,35000.0,Credit card refinancing,46%,460xx,IN,< 1 year,0.0
6859453,14000.0,Debt consolidation,28.73%,030xx,NH,< 1 year,0.0
23158594,100000.0,Business Loan,-1%,150xx,PA,< 1 year,0.0
1296072,1500.0,other,128.37%,791xx,TX,< 1 year,0.0
5362047,7000.0,Debt consolidation,17.49%,140xx,NY,< 1 year,0.0
26787066,10000.0,Debt consolidation,38.13%,774xx,TX,< 1 year,0.0
13652323,1200.0,other,11.57%,917xx,CA,5 years,0.0
14760774,25000.0,Debt consolidation,20.43%,921xx,CA,< 1 year,0.0
21030055,2000.0,Other,34.87%,631xx,MO,,0.0
18883474,7000.0,Moving and relocation,12%,011xx,MA,< 1 year,0.0
164278,1000.0,medical,57.09%,874xx,NM,< 1 year,0.0
23382896,13000.0,debt_consolidation,12.07%,917xx,CA,< 1 year,0.0
8783600,25000.0,other,7.28%,700xx,LA,< 1 year,0.0
27341131,15000.0,debt_consolidation,32.89%,176xx,PA,,0.0
13768723,5000.0,credit_card,10.4%,891xx,NV,< 1 year,0.0
11758973,10000.0,Debt consolidation,29.18%,156xx,PA,< 1 year,0.0
19737936,25000.0,Credit card refinancing,100%,927xx,CA,< 1 year,0.0
8459247,2000.0,debt_consolidation,2.01%,800xx,CO,< 1 year,0.0
8171243,1000.0,other,1%,236xx,VA,< 1 year,0.0
11376056,6000.0,Debt consolidation,100%,117xx,NY,< 1 year,0.0
1189886,4000.0,credit_card,30.44%,150xx,PA,< 1 year,0.0
24162151,10000.0,major_purchase,17.94%,104xx,NY,< 1 year,0.0
11318776,5000.0,Credit card refinancing,34.29%,139xx,NY,< 1 year,0.0
3779918,10000.0,credit_card,23.98%,373xx,TN,5 years,0.0
8790627,10000.0,debt_consolidation,-1%,379xx,TN,< 1 year,0.0
6077942,10000.0,Debt consolidation,2.17%,805xx,CO,< 1 year,0.0
19322572,3000.0,Debt consolidation,16.13%,824xx,WY,< 1 year,0.0
9365802,10000.0,debt_consolidation,-1%,432xx,OH,< 1 year,0.0
871261,5000.0,other,67.22%,291xx,SC,5 years,0.0
23163139,6000.0,debt_consolidation,43.88%,974xx,OR,< 1 year,0.0
10136402,5000.0,Credit card refinancing,22.87%,465xx,IN,< 1 year,0.0
472126,5900.0,Vacation,15.33%,349xx,FL,2 years,0.0
17640096,10000.0,Credit card refinancing,28.14%,853xx,AZ,< 1 year,0.0
12309625,1000.0,medical,344.5%,809xx,CO,,0.0
14401901,15000.0,debt_consolidation,18.63%,473xx,IN,< 1 year,0.0
7862742,25000.0,debt_consolidation,34.38%,050xx,VT,< 1 year,0.0
17970375,1000.0,Other,14.56%,761xx,TX,< 1 year,0.0
9819772,40000.0,Debt consolidation,30.74%,770xx,TX,< 1 year,0.0
16672660,2000.0,Car financing,84.98%,770xx,TX,< 1 year,0.0
14130074,33000.0,credit_card,46.81%,978xx,OR,< 1 year,0.0
8599194,1000.0,house,14.32%,327xx,FL,< 1 year,0.0
24264865,8000.0,debt_consolidation,21.52%,231xx,VA,< 1 year,0.0
6315076,5000.0,Debt consolidation,23.63%,336xx,FL,< 1 year,0.0
3176766,5000.0,Debt consolidation,10.4%,770xx,TX,10+ years,0.0
16954836,15000.0,Debt consolidation,36.15%,105xx,NY,,0.0
9938040,30000.0,Debt consolidation,15.7%,210xx,MD,< 1 year,0.0
20654048,15000.0,Other,20.2%,440xx,OH,< 1 year,0.0
10245870,10000.0,Credit card refinancing,100%,111xx,NY,< 1 year,0.0
22449904,5000.0,debt_consolidation,4.8%,482xx,MI,< 1 year,0.0
22148159,15000.0,debt_consolidation,31.97%,857xx,AZ,< 1 year,0.0
5561957,15000.0,Credit card refinancing,5.3%,900xx,CA,< 1 year,0.0
26504667,30000.0,debt_consolidation,28.05%,070xx,NJ,< 1 year,0.0
12370249,5000.0,Debt consolidation,0.68%,103xx,NY,< 1 year,0.0
16010578,20000.0,Home buying,14.67%,334xx,FL,< 1 year,0.0
11674961,15000.0,Debt consolidation,12.78%,190xx,PA,< 1 year,0.0
998994,10000.0,other,1.3%,604xx,IL,< 1 year,0.0
22618145,3700.0,major_purchase,40.98%,991xx,WA,< 1 year,0.0
21100210,33000.0,Other,37.2%,324xx,FL,< 1 year,0.0
2036305,7000.0,home_improvement,13.23%,794xx,TX,< 1 year,0.0
20562469,3025.0,Debt consolidation,12.33%,913xx,CA,< 1 year,0.0
6787932,11000.0,Debt consolidation,100%,856xx,AZ,< 1 year,0.0
10766324,1500.0,Credit card refinancing,55%,985xx,WA,< 1 year,0.0
17693087,2000.0,Credit card refinancing,23.88%,020xx,MA,2 years,0.0
14472010,40000.0,debt_consolidation,51.37%,373xx,TN,< 1 year,0.0
21024279,5000.0,Other,22.4%,322xx,FL,< 1 year,0.0
13099241,2500.0,debt_consolidation,-1%,072xx,NJ,< 1 year,0.0
16516616,3000.0,Other,4.07%,029xx,RI,< 1 year,0.0
5701086,10000.0,Credit card refinancing,23.29%,300xx,GA,< 1 year,0.0
19085607,2000.0,Other,100%,852xx,AZ,< 1 year,0.0
17889381,8000.0,Credit card refinancing,10.82%,891xx,NV,< 1 year,0.0
7219205,15600.0,medical,37.03%,787xx,TX,< 1 year,0.0
10097271,2000.0,Home improvement,4.53%,840xx,UT,< 1 year,0.0
5035939,20000.0,Debt consolidation,9.14%,282xx,NC,< 1 year,0.0
24298764,2000.0,other,0.08%,480xx,MI,< 1 year,0.0
7859132,12000.0,debt_consolidation,16.32%,995xx,AK,< 1 year,0.0
13674919,35000.0,debt_consolidation,37.81%,279xx,NC,< 1 year,0.0
13247219,1000.0,Car financing,30.26%,606xx,IL,< 1 year,0.0
7920745,13000.0,other,1.36%,111xx,NY,< 1 year,0.0
7800048,6000.0,debt_consolidation,28.64%,900xx,CA,< 1 year,0.0
2032003,12000.0,other,33.8%,060xx,CT,5 years,0.0
3592125,1500.0,Debt consolidation,15.5%,921xx,CA,1 year,0.0
6248693,16500.0,Credit card refinancing,65.31%,442xx,OH,,0.0
16611277,10000.0,Debt consolidation,100%,980xx,WA,,0.0
10800629,12000.0,Other,6.14%,207xx,MD,< 1 year,0.0
23924280,15000.0,Credit card refinancing,19.45%,483xx,MI,3 years,0.0
23751974,15000.0,debt_consolidation,38.01%,853xx,AZ,< 1 year,0.0
17616438,5000.0,Credit card refinancing,35.05%,322xx,FL,< 1 year,0.0
14276872,5000.0,debt_consolidation,33.18%,708xx,LA,5 years,0.0
13871108,1200.0,other,21.29%,973xx,OR,< 1 year,0.0
11187951,5000.0,Debt consolidation,14.16%,718xx,AR,< 1 year,0.0
632116,12600.0,Credit card refinancing,30.85%,310xx,GA,10+ years,0.0
24378957,24000.0,debt_consolidation,36.78%,746xx,OK,< 1 year,0.0
3144722,10000.0,Credit card refinancing,44.32%,335xx,FL,< 1 year,0.0
24987719,13000.0,debt_consolidation,9.52%,397xx,MS,< 1 year,0.0
2482708,10000.0,debt_consolidation,-1%,454xx,OH,< 1 year,0.0
7516665,4000.0,small_business,20.67%,530xx,WI,< 1 year,0.0
18380007,3400.0,Other,12.3%,923xx,CA,< 1 year,0.0
3691538,10000.0,Debt consolidation,11.13%,021xx,MA,< 1 year,0.0
1285952,7200.0,debt_consolidation,20.03%,531xx,WI,< 1 year,0.0
7913385,8000.0,debt_consolidation,18.57%,026xx,MA,< 1 year,0.0
26967781,15000.0,debt_consolidation,-1%,080xx,NJ,< 1 year,0.0
12682732,7000.0,major_purchase,1.36%,989xx,WA,< 1 year,0.0
21176455,10000.0,Debt consolidation,100%,978xx,OR,< 1 year,0.0
26628286,1000.0,moving,16.66%,750xx,TX,5 years,0.0
22044504,30000.0,house,8.99%,660xx,KS,5 years,0.0
181957,5000.0,major_purchase,13.8%,296xx,SC,< 1 year,0.0
11708039,1000.0,debt_consolidation,11.93%,480xx,MI,3 years,0.0
20580860,2000.0,Medical expenses,6.69%,330xx,FL,< 1 year,0.0
22700815,21000.0,house,4.58%,729xx,AR,< 1 year,0.0
12188359,3400.0,Vacation,7.44%,212xx,MD,< 1 year,0.0
25640921,5000.0,moving,18.39%,606xx,IL,3 years,0.0
3082284,10000.0,Home improvement,4.52%,923xx,CA,< 1 year,0.0
15287406,7000.0,Debt consolidation,14.39%,344xx,FL,< 1 year,0.0
25814846,1500.0,Other,15.98%,131xx,NY,< 1 year,0.0
3427171,10000.0,debt_consolidation,12.65%,916xx,CA,< 1 year,0.0
10228780,7000.0,Debt consolidation,8.04%,240xx,VA,< 1 year,0.0
7732139,1000.0,debt_consolidation,11.14%,115xx,NY,< 1 year,0.0
12130437,5000.0,Home improvement,69.67%,483xx,MI,< 1 year,0.0
513658,10000.0,debt_consolidation,27.45%,740xx,OK,< 1 year,0.0
21694299,2000.0,Car financing,0%,740xx,OK,< 1 year,0.0
7426415,5000.0,house,29.91%,641xx,MO,< 1 year,0.0
112142,5000.0,debt_consolidation,32%,532xx,WI,< 1 year,0.0
14411037,3500.0,debt_consolidation,5.18%,681xx,NE,< 1 year,0.0
27520332,9000.0,Debt consolidation,4.52%,606xx,IL,< 1 year,0.0
4584632,15000.0,Home improvement,100%,323xx,FL,< 1 year,0.0
10704398,2500.0,Car financing,4.1%,084xx,NJ,< 1 year,0.0
24706776,5500.0,credit_card,39.14%,974xx,OR,,0.0
3524620,4575.0,Medical expenses,14.37%,959xx,CA,< 1 year,0.0
2832131,20000.0,Debt consolidation,100%,404xx,KY,< 1 year,0.0
6233820,5000.0,Credit card refinancing,30.85%,123xx,NY,< 1 year,0.0
6125356,8000.0,Debt consolidation,30.18%,328xx,FL,< 1 year,0.0
357114,10000.0,moving,11.71%,100xx,NY,< 1 year,0.0
17453149,20000.0,Debt consolidation,35.78%,765xx,TX,< 1 year,0.0
7527459,2500.0,major_purchase,16.61%,711xx,LA,5 years,0.0
4093077,30000.0,home_improvement,0.6%,300xx,GA,< 1 year,0.0
10063449,14000.0,Debt consolidation,15.3%,970xx,OR,< 1 year,0.0
4778557,6000.0,Credit card refinancing,19.41%,863xx,AZ,< 1 year,0.0
21814425,8000.0,debt_consolidation,30.76%,307xx,GA,< 1 year,0.0
3071639,1000.0,debt_consolidation,34.09%,335xx,FL,5 years,0.0
9854397,40000.0,Business,18.83%,891xx,NV,< 1 year,0.0
11384096,6000.0,Other,49.34%,280xx,NC,< 1 year,0.0
6362771,3500.0,Medical expenses,21.26%,037xx,NH,< 1 year,0.0
18188689,12000.0,Debt consolidation,44.29%,612xx,IL,< 1 year,0.0
24491575,20000.0,other,17.5%,330xx,FL,< 1 year,0.0
13698991,27000.0,debt_consolidation,32.36%,916xx,CA,< 1 year,0.0
4882521,10000.0,Debt consolidation,10.14%,700xx,LA,< 1 year,0.0
13379201,35000.0,debt_consolidation,30.4%,920xx,CA,5 years,0.0
21891440,30000.0,debt_consolidation,8.9%,477xx,IN,< 1 year,0.0
10164821,15000.0,Debt consolidation,33.85%,307xx,GA,< 1 year,0.0
14544294,30000.0,debt_consolidation,30.29%,212xx,MD,< 1 year,0.0
6407158,40000.0,Other,39.67%,626xx,IL,< 1 year,0.0
27444645,25000.0,debt_consolidation,3.33%,322xx,FL,< 1 year,0.0
805843,25000.0,debt_consolidation,12.95%,968xx,HI,< 1 year,0.0
269835,10000.0,major_purchase,11%,079xx,NJ,< 1 year,0.0
710825,1000.0,other,0%,472xx,IN,< 1 year,0.0
17160012,5000.0,Debt consolidation,30.65%,707xx,LA,< 1 year,0.0
11962825,3000.0,car,10.83%,142xx,NY,< 1 year,0.0
16222651,1500.0,Medical expenses,100%,606xx,IL,< 1 year,0.0
22297453,2500.0,debt_consolidation,13.67%,923xx,CA,< 1 year,0.0
728149,35000.0,small_business,7.38%,925xx,CA,< 1 year,0.0
13105369,35000.0,Credit card refinancing,52.27%,532xx,WI,< 1 year,0.0
7020404,20000.0,credit_card,15.43%,925xx,CA,< 1 year,0.0
8654489,2000.0,medical,-1%,765xx,TX,< 1 year,0.0
1633513,8000.0,debt_consolidation,37.33%,437xx,OH,< 1 year,0.0
5167600,25000.0,Debt consolidation,36.16%,217xx,MD,< 1 year,0.0
13492675,2000.0,Debt consolidation,20.42%,472xx,IN,,0.0
21803715,3000.0,debt_consolidation,18.79%,940xx,CA,< 1 year,0.0
26318249,5000.0,debt_consolidation,15.13%,750xx,TX,< 1 year,0.0
3207024,15000.0,other,10.42%,078xx,NJ,< 1 year,0.0
8869383,100000.0,Business Loan,-1%,891xx,NV,< 1 year,0.0
21023055,5000.0,Credit card refinancing,21.19%,936xx,CA,< 1 year,0.0
8999006,5000.0,vacation,-1%,300xx,GA,10+ years,0.0
11555315,5000.0,Credit card refinancing,8.73%,347xx,FL,< 1 year,0.0
22845568,20000.0,home_improvement,9999%,080xx,NJ,< 1 year,0.0
23857754,7500.0,moving,7.52%,140xx,NY,< 1 year,0.0
21793155,15000.0,house,10.56%,324xx,FL,< 1 year,0.0
25203023,40000.0,Business,19.61%,630xx,MO,< 1 year,0.0
12664739,10000.0,Debt consolidation,39.35%,871xx,NM,< 1 year,0.0
1246138,8000.0,major_purchase,0%,553xx,MN,< 1 year,0.0
22225887,23000.0,other,0%,065xx,CT,< 1 year,0.0
1261296,13000.0,debt_consolidation,51.08%,322xx,FL,< 1 year,0.0
801540,2500.0,other,29.67%,445xx,OH,< 1 year,0.0
23903251,15000.0,debt_consolidation,36.64%,775xx,TX,< 1 year,0.0
10789127,1000.0,Credit card refinancing,48.2%,950xx,CA,< 1 year,0.0
16435052,2000.0,Other,15.91%,617xx,IL,< 1 year,0.0
15470301,35000.0,Debt consolidation,26.84%,337xx,FL,< 1 year,0.0
24879716,10000.0,Credit card refinancing,21.1%,336xx,FL,< 1 year,0.0
21401063,2000.0,Other,9.14%,927xx,CA,< 1 year,0.0
16627096,2500.0,Other,5.12%,891xx,NV,< 1 year,0.0
2761474,2500.0,other,23.32%,750xx,TX,< 1 year,0.0
7912941,2300.0,other,66.22%,731xx,OK,< 1 year,0.0
18998771,10000.0,Medical expenses,7.95%,173xx,PA,< 1 year,0.0
22228161,25000.0,Business Loan,-1%,773xx,TX,< 1 year,0.0
8646117,3500.0,home_improvement,-1%,781xx,TX,< 1 year,0.0
4113030,5000.0,Debt consolidation,11.9%,114xx,NY,< 1 year,0.0
27542131,8000.0,Debt consolidation,59.91%,151xx,PA,< 1 year,0.0
16995675,12000.0,Debt consolidation,61.08%,282xx,NC,1 year,0.0
25154020,10000.0,other,17.76%,242xx,VA,< 1 year,0.0
24616156,10000.0,other,36.56%,747xx,OK,< 1 year,0.0
7271963,4000.0,major_purchase,30.11%,913xx,CA,< 1 year,0.0
2857479,10000.0,Other,100%,303xx,GA,< 1 year,0.0
7392134,20000.0,moving,0.83%,191xx,PA,< 1 year,0.0
5075864,15000.0,Credit card refinancing,47.2%,930xx,CA,< 1 year,0.0
3081951,10000.0,Debt consolidation,24.05%,144xx,NY,< 1 year,0.0
17838443,9500.0,Debt consolidation,100%,960xx,CA,< 1 year,0.0
9700959,7000.0,Debt consolidation,41.84%,368xx,AL,< 1 year,0.0
9606267,25000.0,debt_consolidation,18.37%,258xx,WV,< 1 year,0.0
16371097,1000.0,Other,2%,336xx,FL,1 year,0.0
9311430,10000.0,debt_consolidation,6.88%,565xx,MN,< 1 year,0.0
23585214,3500.0,other,15.03%,336xx,FL,< 1 year,0.0
5621652,5000.0,Home buying,126.72%,557xx,MN,< 1 year,0.0
3452224,2000.0,debt_consolidation,8.67%,150xx,PA,5 years,0.0
2716527,15000.0,debt_consolidation,49.43%,809xx,CO,< 1 year,0.0
24425438,20000.0,home_improvement,10.27%,220xx,VA,< 1 year,0.0
